Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,City,Region,Product_ID,Product_Name,Sub_Category,Sales,Quantity,Discount,Category,Profit
1443,CA-2017-117695,8/5/2017,8/8/2017,First Class,PW-19030,Corporate,Richmond,South,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Paper,13.76,2,0,Office Supplies,6.3296
1554,CA-2017-158386,10/16/2017,10/21/2017,Standard Class,BO-11425,Consumer,Richmond,South,OFF-BI-10003719,Large Capacity Hanging Post Binders,Binders,124.75,5,0,Office Supplies,57.385
3399,CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,Corporate,Richmond,South,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Phones,36.99,1,0,Technology,9.9873
3400,CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,Corporate,Richmond,South,OFF-PA-10004359,Multicolor Computer Printout Paper,Paper,629.1,6,0,Office Supplies,301.968
3401,CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,Corporate,Richmond,South,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Storage,193.95,3,0,Office Supplies,9.6975
3402,CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,Corporate,Richmond,South,OFF-AR-10002833,Newell 322,Art,5.46,3,0,Office Supplies,1.4742
3547,CA-2017-155292,10/30/2017,11/1/2017,First Class,RD-19810,Home Office,Richmond,South,OFF-ST-10004963,Eldon Gobal File Keepers,Storage,105.98,7,0,Office Supplies,4.2392
3548,CA-2017-155292,10/30/2017,11/1/2017,First Class,RD-19810,Home Office,Richmond,South,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Supplies,35.06,2,0,Office Supplies,10.518
3549,CA-2017-155292,10/30/2017,11/1/2017,First Class,RD-19810,Home Office,Richmond,South,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Chairs,33.94,1,0,Furniture,9.1638
3550,CA-2017-155292,10/30/2017,11/1/2017,First Class,RD-19810,Home Office,Richmond,South,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Labels,30,8,0,Office Supplies,14.4
3590,CA-2017-146535,11/24/2017,11/30/2017,Standard Class,FM-14290,Home Office,Richmond,South,OFF-BI-10000546,Avery Durable Binders,Binders,2.88,1,0,Office Supplies,1.4112
3591,CA-2017-146535,11/24/2017,11/30/2017,Standard Class,FM-14290,Home Office,Richmond,South,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,Storage,1443.96,12,0,Office Supplies,375.4296
4212,CA-2014-166457,5/5/2014,5/9/2014,Second Class,PF-19120,Consumer,Richmond,South,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Paper,9.42,3,0,Office Supplies,4.239
4213,CA-2014-166457,5/5/2014,5/9/2014,Second Class,PF-19120,Consumer,Richmond,South,OFF-AR-10003651,Newell 350,Art,6.56,2,0,Office Supplies,1.9024
4214,CA-2014-166457,5/5/2014,5/9/2014,Second Class,PF-19120,Consumer,Richmond,South,OFF-PA-10001363,Xerox 1933,Paper,24.56,2,0,Office Supplies,11.5432
4828,CA-2014-152562,11/1/2014,11/8/2014,Standard Class,JO-15145,Corporate,Richmond,South,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage,69.52,2,0,Office Supplies,19.4656
4829,CA-2014-152562,11/1/2014,11/8/2014,Standard Class,JO-15145,Corporate,Richmond,South,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Art,5.64,3,0,Office Supplies,1.6356
5424,CA-2017-103009,11/3/2017,11/5/2017,Second Class,PJ-18835,Corporate,Richmond,South,OFF-PA-10001215,Xerox 1963,Paper,26.4,5,0,Office Supplies,11.88
5754,CA-2016-118514,2/3/2016,2/10/2016,Standard Class,LC-17050,Consumer,Richmond,South,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Chairs,866.4,4,0,Furniture,225.264
7015,CA-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215,Corporate,Richmond,South,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Appliances,146.76,3,0,Office Supplies,38.1576
7016,CA-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215,Corporate,Richmond,South,TEC-AC-10000710,Maxell DVD-RAM Discs,Accessories,32.96,2,0,Technology,14.1728
7017,CA-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215,Corporate,Richmond,South,TEC-PH-10000984,Panasonic KX-TG9471B,Phones,587.97,3,0,Technology,164.6316
7018,CA-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215,Corporate,Richmond,South,OFF-PA-10000213,Xerox 198,Paper,14.94,3,0,Office Supplies,7.0218
7515,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,Consumer,Richmond,South,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Binders,29.36,2,0,Office Supplies,13.5056
7516,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,Consumer,Richmond,South,OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Appliances,214.9,5,0,Office Supplies,62.321
7517,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,Consumer,Richmond,South,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Binders,15.92,4,0,Office Supplies,7.4824
7518,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,Consumer,Richmond,South,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Accessories,146.45,5,0,Technology,48.3285
7519,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,Consumer,Richmond,South,OFF-ST-10004963,Eldon Gobal File Keepers,Storage,15.14,1,0,Office Supplies,0.6056
7520,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,Consumer,Richmond,South,OFF-LA-10004409,Avery 492,Labels,5.76,2,0,Office Supplies,2.6496
7521,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,Consumer,Richmond,South,TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Copiers,1399.98,2,0,Technology,629.991
9912,US-2014-157231,4/5/2014,4/9/2014,Standard Class,RP-19855,Corporate,Richmond,South,OFF-BI-10002852,Ibico Standard Transparent Covers,Binders,115.36,7,0,Office Supplies,56.5264
5889,CA-2015-147879,5/7/2015,5/12/2015,Standard Class,CC-12220,Consumer,Owensboro,South,OFF-PA-10001952,Xerox 1902,Paper,45.68,2,0,Office Supplies,21.0128
5913,CA-2014-120432,8/24/2014,8/26/2014,Second Class,DW-13585,Corporate,Owensboro,South,OFF-SU-10004661,Acme Titanium Bonded Scissors,Supplies,25.5,3,0,Office Supplies,6.63
830,CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Consumer,Florence,South,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Chairs,301.96,2,0,Furniture,90.588
831,CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Consumer,Florence,South,OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,180.66,3,0,Office Supplies,50.5848
832,CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Consumer,Florence,South,TEC-PH-10001557,Pyle PMP37LED,Phones,191.98,2,0,Technology,51.8346
833,CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Consumer,Florence,South,TEC-PH-10002085,Clarity 53712,Phones,65.99,1,0,Technology,17.1574
4094,CA-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,Consumer,Florence,South,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,Machines,3080,7,0,Technology,1416.8
4095,CA-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,Consumer,Florence,South,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Accessories,79.96,4,0,Technology,18.3908
4096,CA-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,Consumer,Florence,South,TEC-PH-10001619,LG G3,Phones,587.97,3,0,Technology,170.5113
8515,CA-2015-122168,8/21/2015,8/26/2015,Standard Class,HG-14965,Corporate,Florence,South,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Art,17.52,3,0,Office Supplies,8.2344
8516,CA-2015-122168,8/21/2015,8/26/2015,Standard Class,HG-14965,Corporate,Florence,South,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Art,35.76,12,0,Office Supplies,10.0128
9961,CA-2017-141446,9/16/2017,9/18/2017,Second Class,CL-12700,Home Office,Florence,South,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Accessories,18,1,0,Technology,3.24
1323,CA-2017-121804,3/3/2017,3/8/2017,Standard Class,LP-17095,Consumer,Murray,South,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Appliances,72.8,5,0,Office Supplies,19.656
3009,CA-2016-124772,12/5/2016,12/6/2016,First Class,JG-15160,Consumer,Murray,South,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furnishings,191.82,3,0,Furniture,74.8098
1842,CA-2016-157763,7/18/2016,7/23/2016,Standard Class,KH-16330,Corporate,Bowling Green,South,FUR-CH-10000988,Hon Olson Stacker Stools,Chairs,140.81,1,0,Furniture,39.4268
2566,CA-2017-109589,12/21/2017,12/24/2017,First Class,BD-11635,Consumer,Bowling Green,South,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Accessories,71,4,0,Technology,27.69
5060,CA-2016-109722,12/5/2016,12/7/2016,Second Class,TP-21130,Consumer,Georgetown,South,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Phones,699.98,2,0,Technology,195.9944
5061,CA-2016-109722,12/5/2016,12/7/2016,Second Class,TP-21130,Consumer,Georgetown,South,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Storage,584.82,9,0,Office Supplies,70.1784
6037,CA-2016-131205,9/4/2016,9/8/2016,Standard Class,AA-10645,Consumer,Georgetown,South,FUR-FU-10003347,Coloredge Poster Frame,Furnishings,42.6,3,0,Furniture,16.614
6038,CA-2016-131205,9/4/2016,9/8/2016,Standard Class,AA-10645,Consumer,Georgetown,South,OFF-BI-10000315,Poly Designer Cover & Back,Binders,113.94,6,0,Office Supplies,54.6912
6039,CA-2016-131205,9/4/2016,9/8/2016,Standard Class,AA-10645,Consumer,Georgetown,South,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Storage,129.92,4,0,Office Supplies,5.1968
6040,CA-2016-131205,9/4/2016,9/8/2016,Standard Class,AA-10645,Consumer,Georgetown,South,OFF-AR-10003469,Nontoxic Chalk,Art,5.28,3,0,Office Supplies,2.5344
9333,CA-2017-127726,9/11/2017,9/13/2017,Second Class,SS-20410,Consumer,Georgetown,South,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Appliances,195.68,4,0,Office Supplies,50.8768
9334,CA-2017-127726,9/11/2017,9/13/2017,Second Class,SS-20410,Consumer,Georgetown,South,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Fasteners,14.2,4,0,Office Supplies,6.674
1,CA-2016-152156,11/8/2016,11/11/2016,Second Class,CG-12520,Consumer,Henderson,South,FUR-BO-10001798,Bush Somerset Collection Bookcase,Bookcases,261.96,2,0,Furniture,41.9136
2,CA-2016-152156,11/8/2016,11/11/2016,Second Class,CG-12520,Consumer,Henderson,South,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs,731.94,3,0,Furniture,219.582
539,CA-2015-134894,12/7/2015,12/11/2015,Standard Class,DK-12985,Consumer,Henderson,South,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Appliances,152.94,3,0,Office Supplies,41.2938
540,CA-2015-134894,12/7/2015,12/11/2015,Standard Class,DK-12985,Consumer,Henderson,South,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Chairs,283.92,4,0,Furniture,70.98
997,CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,Consumer,Henderson,South,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Envelopes,10.67,1,0,Office Supplies,4.9082
998,CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,Consumer,Henderson,South,OFF-ST-10004258,Portable Personal File Box,Storage,36.63,3,0,Office Supplies,9.8901
999,CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,Consumer,Henderson,South,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furnishings,24.1,5,0,Furniture,9.158
1000,CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,Consumer,Henderson,South,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furnishings,33.11,7,0,Furniture,12.9129
2322,CA-2015-109470,12/31/2015,1/3/2016,Second Class,KC-16255,Corporate,Henderson,South,OFF-BI-10004492,Tuf-Vin Binders,Binders,94.74,3,0,Office Supplies,44.5278
2323,CA-2015-109470,12/31/2015,1/3/2016,Second Class,KC-16255,Corporate,Henderson,South,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Binders,60.64,4,0,Office Supplies,27.8944
2324,CA-2015-109470,12/31/2015,1/3/2016,Second Class,KC-16255,Corporate,Henderson,South,OFF-BI-10003707,Aluminum Screw Posts,Binders,76.3,5,0,Office Supplies,38.15
2325,CA-2015-109470,12/31/2015,1/3/2016,Second Class,KC-16255,Corporate,Henderson,South,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Binders,364.8,12,0,Office Supplies,167.808
2552,CA-2017-101042,11/19/2017,11/23/2017,Standard Class,AB-10105,Consumer,Henderson,South,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furnishings,821.88,6,0,Furniture,213.6888
2553,CA-2017-101042,11/19/2017,11/23/2017,Standard Class,AB-10105,Consumer,Henderson,South,OFF-BI-10000088,GBC Imprintable Covers,Binders,21.96,2,0,Office Supplies,10.7604
3089,US-2017-159205,3/31/2017,4/2/2017,Second Class,DB-12910,Home Office,Henderson,South,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furnishings,61,5,0,Furniture,25.62
3090,US-2017-159205,3/31/2017,4/2/2017,Second Class,DB-12910,Home Office,Henderson,South,TEC-PH-10000526,Vtech CS6719,Phones,671.93,7,0,Technology,188.1404
3538,CA-2014-158771,5/9/2014,5/9/2014,Same Day,SB-20290,Corporate,Henderson,South,OFF-ST-10000107,Fellowes Super Stor/Drawer,Storage,83.25,3,0,Office Supplies,14.985
3539,CA-2014-158771,5/9/2014,5/9/2014,Same Day,SB-20290,Corporate,Henderson,South,OFF-LA-10001641,Avery 518,Labels,9.45,3,0,Office Supplies,4.536
3540,CA-2014-158771,5/9/2014,5/9/2014,Same Day,SB-20290,Corporate,Henderson,South,OFF-LA-10003121,Avery 506,Labels,20.65,5,0,Office Supplies,9.499
3541,CA-2014-158771,5/9/2014,5/9/2014,Same Day,SB-20290,Corporate,Henderson,South,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Paper,45.36,7,0,Office Supplies,21.7728
4379,CA-2015-140830,11/30/2015,12/2/2015,Second Class,PS-18970,Home Office,Henderson,South,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,17.48,2,0,Office Supplies,8.2156
4380,CA-2015-140830,11/30/2015,12/2/2015,Second Class,PS-18970,Home Office,Henderson,South,OFF-EN-10002831,"Tyvek Top-Opening Peel & Seel Envelopes, Gray",Envelopes,71.88,2,0,Office Supplies,32.346
4431,CA-2016-168893,11/3/2016,11/8/2016,Second Class,AP-10915,Consumer,Henderson,South,OFF-FA-10002280,Advantus Plastic Paper Clips,Fasteners,20,4,0,Office Supplies,9.6
4432,CA-2016-168893,11/3/2016,11/8/2016,Second Class,AP-10915,Consumer,Henderson,South,OFF-AR-10001770,Economy #2 Pencils,Art,7.98,3,0,Office Supplies,2.0748
4433,CA-2016-168893,11/3/2016,11/8/2016,Second Class,AP-10915,Consumer,Henderson,South,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furnishings,24.1,5,0,Furniture,9.158
4434,CA-2016-168893,11/3/2016,11/8/2016,Second Class,AP-10915,Consumer,Henderson,South,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Art,8.75,1,0,Office Supplies,2.625
4435,CA-2016-168893,11/3/2016,11/8/2016,Second Class,AP-10915,Consumer,Henderson,South,FUR-TA-10003392,Global Adaptabilities Conference Tables,Tables,842.94,3,0,Furniture,160.1586
4841,CA-2017-154123,11/20/2017,11/25/2017,Standard Class,SC-20050,Home Office,Henderson,South,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furnishings,27.58,2,0,Furniture,11.5836
4880,CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Corporate,Henderson,South,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Envelopes,5.32,2,0,Office Supplies,2.6068
4881,CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Corporate,Henderson,South,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs,975.92,4,0,Furniture,292.776
4882,CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Corporate,Henderson,South,TEC-AC-10004145,Logitech diNovo Edge Keyboard,Accessories,2249.91,9,0,Technology,517.4793
4883,CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Corporate,Henderson,South,OFF-ST-10001580,Super Decoflex Portable Personal File,Storage,59.92,4,0,Office Supplies,16.7776
7091,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Consumer,Henderson,South,OFF-PA-10000474,Easy-staple paper,Paper,106.32,3,0,Office Supplies,49.9704
7092,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Consumer,Henderson,South,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Appliances,163.44,3,0,Office Supplies,45.7632
7093,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Consumer,Henderson,South,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,Art,42.76,2,0,Office Supplies,11.1176
7094,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Consumer,Henderson,South,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Paper,51.55,5,0,Office Supplies,24.2285
7475,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Home Office,Henderson,South,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Chairs,2573.82,9,0,Furniture,746.4078
7476,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Home Office,Henderson,South,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Binders,609.98,2,0,Office Supplies,274.491
7477,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Home Office,Henderson,South,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Art,5.48,2,0,Office Supplies,1.4796
7478,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Home Office,Henderson,South,TEC-PH-10004977,GE 30524EE4,Phones,391.98,2,0,Technology,113.6742
7479,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Home Office,Henderson,South,TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,Phones,755.96,4,0,Technology,204.1092
7480,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Home Office,Henderson,South,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Fasteners,31.12,4,0,Office Supplies,0.3112
7481,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Home Office,Henderson,South,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Paper,6.54,1,0,Office Supplies,3.0084
8640,CA-2014-129819,12/13/2014,12/15/2014,Second Class,KC-16675,Corporate,Henderson,South,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Binders,12.39,3,0,Office Supplies,5.8233
9075,CA-2014-136336,4/21/2014,4/26/2014,Standard Class,DB-13555,Corporate,Henderson,South,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",Storage,828.84,6,0,Office Supplies,0
9079,CA-2016-108105,2/16/2016,2/23/2016,Standard Class,GW-14605,Consumer,Henderson,South,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furnishings,318.08,4,0,Furniture,34.9888
9080,CA-2016-108105,2/16/2016,2/23/2016,Standard Class,GW-14605,Consumer,Henderson,South,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Binders,5.8,1,0,Office Supplies,2.61
9274,CA-2017-146983,9/2/2017,9/6/2017,Standard Class,AH-10210,Consumer,Henderson,South,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Binders,1577.94,3,0,Office Supplies,757.4112
888,CA-2017-150707,10/14/2017,10/19/2017,Standard Class,EL-13735,Home Office,Columbia,East,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Binders,37.66,7,0,Office Supplies,18.4534
3182,CA-2017-152912,11/9/2017,11/12/2017,Second Class,BM-11650,Corporate,Columbia,East,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders,9.64,2,0,Office Supplies,4.4344
3183,CA-2017-152912,11/9/2017,11/12/2017,Second Class,BM-11650,Corporate,Columbia,East,TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,Accessories,826.62,3,0,Technology,355.4466
3184,CA-2017-152912,11/9/2017,11/12/2017,Second Class,BM-11650,Corporate,Columbia,East,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Storage,1633.14,9,0,Office Supplies,473.6106
3185,CA-2017-152912,11/9/2017,11/12/2017,Second Class,BM-11650,Corporate,Columbia,East,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Storage,544.38,3,0,Office Supplies,157.8702
3604,CA-2017-112956,8/21/2017,8/27/2017,Standard Class,TH-21550,Home Office,Columbia,East,OFF-PA-10000357,Xerox 1888,Paper,277.4,5,0,Office Supplies,133.152
3605,CA-2017-112956,8/21/2017,8/27/2017,Standard Class,TH-21550,Home Office,Columbia,East,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furnishings,25.16,2,0,Furniture,8.5544
3606,CA-2017-112956,8/21/2017,8/27/2017,Standard Class,TH-21550,Home Office,Columbia,East,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",Furnishings,91.92,4,0,Furniture,31.2528
4400,CA-2016-131737,3/17/2016,3/17/2016,Same Day,GZ-14470,Consumer,Columbia,East,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Envelopes,199.9,5,0,Office Supplies,89.955
4401,CA-2016-131737,3/17/2016,3/17/2016,Same Day,GZ-14470,Consumer,Columbia,East,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Appliances,901.95,3,0,Office Supplies,297.6435
4402,CA-2016-131737,3/17/2016,3/17/2016,Same Day,GZ-14470,Consumer,Columbia,East,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furnishings,971.5,5,0,Furniture,252.59
5237,CA-2014-166744,9/20/2014,9/24/2014,Standard Class,DN-13690,Consumer,Columbia,East,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furnishings,164.22,3,0,Furniture,50.9082
5238,CA-2014-166744,9/20/2014,9/24/2014,Standard Class,DN-13690,Consumer,Columbia,East,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Bookcases,362.94,3,0,Furniture,36.294
5239,CA-2014-166744,9/20/2014,9/24/2014,Standard Class,DN-13690,Consumer,Columbia,East,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Accessories,59.98,2,0,Technology,26.3912
7281,CA-2015-162782,2/21/2015,2/27/2015,Standard Class,PW-19240,Consumer,Columbia,East,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders,2541.98,2,0,Office Supplies,1270.99
7765,US-2017-118941,8/12/2017,8/12/2017,Same Day,BB-11545,Corporate,Columbia,East,OFF-AR-10004078,Newell 312,Art,17.52,3,0,Office Supplies,5.256
7766,US-2017-118941,8/12/2017,8/12/2017,Same Day,BB-11545,Corporate,Columbia,East,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Chairs,1779.9,5,0,Furniture,373.779
7767,US-2017-118941,8/12/2017,8/12/2017,Same Day,BB-11545,Corporate,Columbia,East,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Art,219.9,5,0,Office Supplies,59.373
7922,CA-2017-107713,3/13/2017,3/17/2017,Standard Class,JB-16000,Consumer,Columbia,East,OFF-BI-10002026,Avery Arch Ring Binders,Binders,174.3,3,0,Office Supplies,81.921
8757,CA-2016-114307,7/22/2016,7/26/2016,Standard Class,MF-17665,Corporate,Columbia,East,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Appliances,37.68,2,0,Office Supplies,10.5504
8758,CA-2016-114307,7/22/2016,7/26/2016,Standard Class,MF-17665,Corporate,Columbia,East,OFF-PA-10004100,Xerox 216,Paper,51.84,8,0,Office Supplies,24.8832
8759,CA-2016-114307,7/22/2016,7/26/2016,Standard Class,MF-17665,Corporate,Columbia,East,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furnishings,27.42,3,0,Furniture,9.3228
8760,CA-2016-114307,7/22/2016,7/26/2016,Standard Class,MF-17665,Corporate,Columbia,East,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Binders,5.4,3,0,Office Supplies,2.592
1178,CA-2016-113621,12/1/2016,12/5/2016,Standard Class,JE-15745,Consumer,Rockville,East,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Chairs,172.5,2,0,Furniture,51.75
1179,CA-2016-113621,12/1/2016,12/5/2016,Standard Class,JE-15745,Consumer,Rockville,East,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Phones,179.97,3,0,Technology,44.9925
8189,CA-2015-140375,10/2/2015,10/5/2015,Second Class,SG-20470,Consumer,Rockville,East,OFF-PA-10001870,Xerox 202,Paper,19.44,3,0,Office Supplies,9.3312
8190,CA-2015-140375,10/2/2015,10/5/2015,Second Class,SG-20470,Consumer,Rockville,East,OFF-BI-10000320,GBC Plastic Binding Combs,Binders,7.38,1,0,Office Supplies,3.6162
9068,CA-2016-150077,2/4/2016,2/10/2016,Standard Class,MS-17365,Consumer,Rockville,East,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Phones,90.48,2,0,Technology,23.5248
4919,CA-2016-160304,1/2/2016,1/7/2016,Standard Class,BM-11575,Corporate,Gaithersburg,East,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Bookcases,173.94,3,0,Furniture,38.2668
